시도교육청코드,행정표준코드,학교명,도로명주소,홈페이지주소
K10,7812066,부안초등학교,강원도 춘천시 서부대성로239번길 70,http://buan.gwe.es.kr
K10,7962017,부평초등학교,강원도 인제군 남면 신남로94번길 7,http://bupyeong.gwe.es.kr
K10,7842025,북삼초등학교,강원도 동해시 지양길 77,http://buksam.gwe.es.kr/
K10,7801135,북원여자고등학교,강원도 원주시 원문로137번길 32,http://bukwon.gwe.hs.kr
K10,7822135,북원중학교,강원도 원주시 북원중길 48,http://bugwon.gwe.ms.kr
K10,7822102,북원초등학교,강원도 원주시 단구로 60,http://bugwon.gwe.es.kr/
K10,7801136,북평고등학교,강원도 동해시 효자남길 51,http://bukpyeong.gwe.hs.kr
K10,7801137,북평여자고등학교,강원도 동해시 동굴로 55,http://bukyo.gwe.hs.kr
K10,7842036,북평중학교,강원도 동해시 용정로 40-7,http://bukpyeong.gwe.ms.kr
K10,7842026,북평초등학교,강원도 동해시 오일장1길 22,http://dh-bukpyeong.gwe.es.kr/
K10,7922025,북평초등학교,강원도 정선군 북평면 서동로 2170,http://pukpyung.gwe.es.kr
K10,7822103,비두초등학교,강원도 원주시 문막읍 귀문로 1070,http://bidu.gwe.es.kr
K10,7952015,비봉초등학교,강원도 양구군 양구읍 관공서로 56,http://esbibong.gwe.es.kr
K10,7801138,사내고등학교,강원도 화천군 사내면 포화로 1093,http://sanae.gwe.hs.kr
K10,7942031,사내중학교,강원도 화천군 사내면 포화로 1093,http://sanae.gwe.ms.kr
K10,7942019,사내초등학교,강원도 화천군 사내면 사내로3길 13,http://sanae.gwe.es.kr
K10,7801139,사북고등학교,강원도 정선군 사북읍 소금강로 3640,http://sabuk.gwe.hs.kr
K10,7922039,사북중학교,강원도 정선군 사북읍 소금강로 3640,http://sabuk.gwe.ms.kr/main.do
K10,7922026,사북초등학교,강원도 정선군 사북읍 소금강로 3561,http://sabuk.gwe.es.kr/main.do?s=sabuk
K10,7832087,사천중학교,강원도 강릉시 사천면 석교골말길 8,http://sacheon.gwe.ms.kr
K10,7832057,사천초등학교,강원도 강릉시 사천면 미노길 46,http://kwsachon.gwe.es.kr
K10,7942020,산양초등학교,강원도 화천군 상서면 영서로 7778,http://isanyang.gwe.es.kr
K10,7822104,산현초등학교,강원도 원주시 호저면 칠봉로 347,http://sanhyeon.gwe.es.kr
K10,7882038,삼생초등학교,강원도 홍천군 서석면 구룡령로 2933,http://samsaeng.gwe.es.kr/
K10,7852014,삼성초등학교,강원도 태백시 평화길 44,http://samsung.gwe.es.kr
K10,7801140,삼일고등학교,강원도 삼척시 사직로 22,http://samilgo.gwe.hs.kr
K10,7872046,삼일중학교,강원도 삼척시 사직로 22,http://samilm.gwe.ms.kr/
K10,7801141,삼척고등학교,강원도 삼척시 사대안길 21,http://samchok.gwe.hs.kr/
K10,7872023,삼척남초등학교,강원도 삼척시 동해대로 3783-22,http://samcheoknam.gwe.es.kr
K10,7801142,삼척여자고등학교,강원도 삼척시 남산길 6,http://sam-g.gwe.hs.kr
K10,7872024,삼척중앙초등학교,강원도 삼척시 새천년도로 630-121,http://scjungang.gwe.es.kr
K10,7872041,삼척중학교,강원도 삼척시 회강길 627,http://samcheok.gwe.ms.kr/
K10,7872025,삼척초등학교,강원도 삼척시 교동로 43,http://samcheok.gwe.es.kr
K10,7882039,삼포초등학교,강원도 홍천군 화촌면 구룡령로 339,https://sampo.gwe.es.kr/main.do
K10,7842027,삼화초등학교,강원도 동해시 파수길 38,http://samhwa.gwe.es.kr
K10,7962031,상남중학교,강원도 인제군 상남면 상남로47번길 16,http://ijsangnam.gwe.ms.kr
K10,7962018,상남초등학교,강원도 인제군 상남면 내린천로 2548,http://sangnam6706.gwe.es.kr
K10,7801143,상동고등학교,강원도 영월군 상동읍 태백산로 3147,http://sangdong.gwe.hs.kr
K10,7902033,상동중학교,강원도 영월군 상동읍 태백산로 3147,http://sdm.gwe.ms.kr/
K10,7942032,상서중학교,강원도 화천군 상서면 평촌길 126-44,http://sang-seo.gwe.ms.kr
K10,7942021,상승초등학교,강원도 화천군 상서면 평촌길 126-30,http://sangseung.gwe.es.kr/
K10,7942037,상승초등학교봉오분교장,강원도 화천군 상서면 봉오새싹길 31,http://
K10,7852024,상장중학교,강원도 태백시 태백로 1221,http://sangjang.gwe.ms.kr/main.do
K10,7852015,상장초등학교,강원도 태백시 태백로 1223,http://sangjang-e.gwe.es.kr/
K10,7801144,상지대관령고등학교,강원도 평창군 대관령면 해당화3길 24,http://dhs.gwe.hs.kr
K10,7801145,상지여자고등학교,강원도 원주시 개운4길 25,http://sangjigo.gwe.hs.kr
K10,7822136,상지여자중학교,강원도 원주시 개운4길 25,http://sangji-gm.gwe.ms.kr
K10,7812067,상천초등학교,강원도 춘천시 신북읍 상천2길 19,http://c-sangchon.gwe.es.kr
K10,7863031,상평초등학교,강원도 양양군 서면 물윗구미길 25,http://sangpyeong.gwe.es.kr
K10,7863051,상평초등학교공수전분교장,강원도 양양군 서면 구룡령로 2855,https://sangpyeong.gwe.es.kr/main.do?s=gs.sangpyeong
K10,7863052,상평초등학교오색분교장,강원도 양양군 서면 설악로 1173,http://osek.gwe.es.kr
K10,7863053,상평초등학교현서분교장,강원도 양양군 서면 구룡령로 2125,https://sangpyeong.gwe.es.kr/hs.sangpyeong/main.do
K10,7822105,샘마루초등학교,강원도 원주시 지정면 신지정로 264,http://saem.gwe.es.kr
K10,7822106,서곡초등학교,강원도 원주시 판부면 용수골길 159,http://seogok.gwe.es.kr
K10,7932021,서면초등학교,강원도 철원군 서면 자등로 634,http://sm.gwe.es.kr
K10,7872026,서부초등학교,강원도 삼척시 오십천로 279,http://seo-bu.gwe.es.kr/
K10,7812068,서상초등학교,강원도 춘천시 서면 박사로 1348,http://seosang.gwe.es.kr/
K10,7801146,서석고등학교,강원도 홍천군 서석면 구룡령로 2570,http://seoseokhs.gwe.hs.kr
K10,7882059,서석중학교,강원도 홍천군 서석면 구룡령로 2570,http://seoseokms.gwe.ms.kr
K10,7882040,서석초등학교,강원도 홍천군 서석면 풍암길 58,http://seoseok.gwe.es.kr/
K10,7882053,서석초등학교청량분교장,강원도 홍천군 서석면 청량로 25,http://seoseok.gwe.es.kr/cheongryang/main.do
K10,7822107,서원주초등학교,강원도 원주시 남원로469번길 61,http://swj.gwe.es.kr
K10,7892038,서원중학교,강원도 횡성군 서원면 서원로 131,http://seowon.gwe.ms.kr/
K10,7892021,서원초등학교,강원도 횡성군 서원면 서원로 173,http://hseowon.gwe.es.kr/
K10,7962032,서화중학교,강원도 인제군 서화면 천도로 112,http://seohwa.gwe.ms.kr
K10,7962019,서화초등학교,강원도 인제군 서화면 금강로 1490,https://inje-seohwa.gwe.es.kr
K10,7812069,석사초등학교,강원도 춘천시 공지로 108-17,http://seoksa.gwe.es.kr
K10,7801147,석정여자고등학교,강원도 영월군 영월읍 영월로 1914-11,http://sjg.gwe.hs.kr
K10,7902039,석정여자중학교,강원도 영월군 영월읍 영월로 1914-11,http://sj.gwe.ms.kr/
K10,7952025,석천중학교,강원도 양구군 양구읍 박수근로 327,http://seokcheon.gwe.ms.kr
K10,7882041,석화초등학교,강원도 홍천군 홍천읍 석화안길1길 12,http://seokhwa.gwe.es.kr/main.do
K10,7801148,설악고등학교,강원도 속초시 청대로 219,http://seolak.gwe.hs.kr
K10,7801149,설악고등학교부설방송통신고등학교,강원도 속초시 청대로 219,http://
K10,7863055,설악중학교,강원도 속초시 미시령로 3402,http://sorak.gwe.ms.kr
K10,7863032,설악초등학교,강원도 속초시 청봉로 51,http://seorak.gwe.es.kr
K10,7863056,설온중학교,강원도 속초시 배움터길 29,http://seol-on.gwe.ms.kr/main.do
K10,7822137,섬강중학교,강원도 원주시 지정면 가곡로 40,http://seomgang.gwe.ms.kr
K10,7822078,섬강초등학교,강원도 원주시 지정면 가곡로 91,http://river.gwe.es.kr
K10,7892022,성남초등학교,강원도 횡성군 횡성읍 횡성로 109,http://sungnam.gwe.es.kr
K10,7832058,성덕초등학교,강원도 강릉시 용지로 60,http://seongdeok.gwe.es.kr/
K10,7812070,성림초등학교,강원도 춘천시 지석로 47,http://sl.gwe.es.kr
K10,7892023,성북초등학교,강원도 횡성군 횡성읍 성북로 10,http://hsseongbuk.gwe.es.kr/main.do
K10,7832059,성산초등학교,강원도 강릉시 성산면 구산길 15,http://seongsan.gwe.es.kr/main.do
K10,7801150,성수고등학교,강원도 춘천시 중앙로68번길 21,http://seongsu.gwe.hs.kr
K10,7801151,성수여자고등학교,강원도 춘천시 학당길 28,http://ssg.gwe.hs.kr
K10,7812071,성원초등학교,강원도 춘천시 승지골길16번길 36,http://ccsw.gwe.es.kr
K10,7852025,세연중학교,강원도 태백시 연지로33번길 26,http://seyeon.gwe.ms.kr
K10,7863033,소야초등학교,강원도 속초시 배움터길 42,http://soya.gwe.es.kr
K10,7812101,소양중학교,강원도 춘천시 사우로 10,http://cc-soyang.gwe.ms.kr
K10,7812072,소양초등학교,강원도 춘천시 충열로 134,http://c-soyangcho.gwe.es.kr/ 
K10,7822108,소초초등학교,강원도 원주시 소초면 평장안골1길 15,http://socho.gwe.es.kr
K10,7912029,속사초등학교,강원도 평창군 용평면 운두령로 100,http://soksa.gwe.es.kr
K10,7801152,속초고등학교,강원도 속초시 사진용촌길 42,http://sokcho.gwe.hs.kr 
K10,7801153,속초여자고등학교,강원특별자치도 속초시 배움터길 16,http://sokcho-gh.gwe.hs.kr
K10,7863057,속초중학교,강원도 속초시 미시령로 3358,http://sokcho.gwe.ms.kr
K10,7801214,속초청해학교,강원특별자치도 속초시 동해대로4511번길 32,http://cheonghae.gwe.sc.kr
K10,7863034,속초초등학교,강원도 속초시 수복로 117,http://sokcho.gwe.es.kr
K10,7882042,속초초등학교,강원도 홍천군 영귀미면 속초길 14,http://hcsokcho.gwe.es.kr
K10,7863058,속초해랑중학교,강원도 속초시 번영로 81,http://shm.gwe.ms.kr
K10,7863035,손양초등학교,강원도 양양군 손양면 손중로 202,http://sonyang.gwe.es.kr
K10,7822109,솔샘초등학교,강원도 원주시 무실로 381,http://solsaem.gwe.es.kr/
K10,7832088,솔올중학교,강원도 강릉시 솔올로 102,http://solohl.gwe.ms.kr
K10,7832060,송양초등학교,강원도 강릉시 성산면 위촌길 198,http://kwsongyang.gwe.es.kr
K10,7842028,송정초등학교,강원도 동해시 동해역길 25,http://tonghae-songjeong.gwe.es.kr
K10,7863036,송포초등학교,강원특별자치도 양양군 손양면 동명로 321-11,http://songpho.gwe.es.kr
K10,7812073,송화초등학교,강원도 춘천시 사북면 춘화로 510-5,http://songh.gwe.es.kr/
K10,7892024,수백초등학교,강원도 횡성군 공근면 공근남로 446,http://suback.gwe.es.kr
K10,7832094,숲실초등학교,강원특별자치도 강릉시 강동면 임곡로 890-14,http://
K10,7801154,신남고등학교,강원도 인제군 남면 신남로 47-35,http://sinnam.gwe.hs.kr
K10,7962033,신남중학교,강원도 인제군 남면 신남로 47-35,http://sinnam.gwe.ms.kr
K10,7812074,신남초등학교,강원도 춘천시 칠전서길 37,http://shinnam.gwe.es.kr
K10,7872027,신동초등학교,강원도 삼척시 신기면 강원남부로 2997,http://sindong-e.gwe.es.kr
K10,7812075,신동초등학교,강원도 춘천시 영서로 3116,http://c-sindong.gwe.es.kr
K10,7912030,신리초등학교,강원도 평창군 대화면 하송빈1길 23,http://sinri.gwe.es.kr/
K10,7822138,신림중학교,강원도 원주시 신림면 마지동길 91,http://sinlim.gwe.ms.kr
K10,7822110,신림초등학교,강원도 원주시 신림면 치악로 34,http://sinlim.gwe.es.kr/
K10,7832061,신영초등학교,강원도 강릉시 주문진읍 주문북로 160,http://sinyoung.gwe.es.kr
K10,7832062,신왕초등학교,강원도 강릉시 연곡면 진고개로 2265-11,http://sinwang.gwe.es.kr
K10,7902023,신천초등학교,강원특별자치도 영월군 한반도면 신천길 4,http://ywsc.gwe.es.kr/
K10,7801155,신철원고등학교,강원도 철원군 갈말읍 명성로149번길 64,http://scw.gwe.hs.kr
K10,7932032,신철원중학교,강원도 철원군 갈말읍 명성로149번길 64,http://scw.gwe.ms.kr
K10,7932022,신철원초등학교,강원도 철원군 갈말읍 명성로139번안길 45,http://scw.gwe.es.kr
K10,7822111,신평초등학교,강원도 원주시 지정면 신무로 336,http://shinpyoung.gwe.es.kr
K10,7812102,신포중학교,강원도 춘천시 사북면 토둔1길 34,http://sinpo.gwe.ms.kr
K10,7942022,실내초등학교,강원도 화천군 사내면 실내길 26,http://silnae.gwe.es.kr
K10,7902034,쌍룡중학교,강원도 영월군 한반도면 쌍용삼거리길 4,http://ssangryong.gwe.ms.kr
K10,7902024,쌍룡초등학교,강원특별자치도 영월군 한반도면 무동길 50,http://ssy.gwe.es.kr
K10,7972021,아야진초등학교,강원도 고성군 토성면 아야진길 15,http://ayajin.gwe.es.kr/main.do
K10,7912031,안미초등학교,강원도 평창군 대화면 하안미길 11-8,http://anmi.gwe.es.kr
K10,7801156,안흥고등학교,강원도 횡성군 안흥면 서동로 1121,http://anheung.gwe.hs.kr/
K10,7892039,안흥중학교,강원특별자치도 횡성군 안흥면 서동로 1121,http://anheung.gwe.ms.kr/
K10,7892025,안흥초등학교,강원도 횡성군 안흥면 서동로 1257,http://anheung.gwe.es.kr 
K10,7892033,안흥초등학교덕천분교장,강원도 횡성군 안흥면 덕송로 23,http://
K10,7801157,양구고등학교,강원도 양구군 양구읍 중심로 115,http://yanggu.gwe.hs.kr
K10,7801158,양구여자고등학교,강원도 양구군 양구읍 박수근로 327,http://yanggugirl.gwe.hs.kr
K10,7952026,양구중학교,강원도 양구군 양구읍 중심로 115,http://yanggu.gwe.ms.kr
K10,7952016,양구초등학교,강원도 양구군 양구읍 양구새싹로 48,http://yanggu.gwe.es.kr
K10,7882060,양덕중학교,강원도 홍천군 남면 새작들길 11,http://yangdeok.gwe.ms.kr
K10,7801159,양양고등학교,강원특별자치도 양양군 양양읍 복개길 23-12,http://yang.gwe.hs.kr
K10,7863059,양양중학교,강원도 양양군 양양읍 서문3길 12,http://yy.gwe.ms.kr
K10,7863037,양양초등학교,강원도 양양군 양양읍 군청길 39,http://yangyang.gwe.es.kr
K10,7962020,어론초등학교,강원도 인제군 남면 설악로 198,http://aron.gwe.es.kr
K10,7801160,여량고등학교,강원특별자치도 정선군 여량면 여량7길 42,http://yoerang.gwe.hs.kr
K10,7922040,여량중학교,강원도 정선군 여량면 여량7길 42,http://yeorang.gwe.ms.kr
K10,7922027,여량초등학교,강원특별자치도 정선군 여량면 서동로 2950,http://yeoryang.gwe.es.kr
K10,7832063,연곡초등학교,강원도 강릉시 연곡면 진고개로 2656,http://youngok.gwe.es.kr
K10,7902035,연당중학교,강원도 영월군 남면 연당로 101-8,http://yeondang.gwe.ms.kr
K10,7902025,연당초등학교,강원도 영월군 남면 연당로 17,http://yeondang.gwe.es.kr
K10,7832064,영동초등학교,강원도 강릉시 화부산로 28,http://yeongdong.gwe.es.kr
K10,7863038,영랑초등학교,강원도 속초시 중앙로 331,http://yr.gwe.es.kr
K10,7801161,영서고등학교,강원특별자치도 원주시 치악로 1384,http://yeongseo.gwe.hs.kr
K10,7801162,영월고등학교,강원특별자치도 영월군 영월읍 오무개길 51,http://youngwol.gwe.hs.kr
K10,7902036,영월중학교,강원특별자치도 영월군 영월읍 오무개길 51,http://ywhelp.gwe.ms.kr
K10,7902026,영월초등학교,강원도 영월군 영월읍 하송안길 100,http://yeongwol.gwe.es.kr/
K10,7842037,예람중학교,강원도 동해시 선돌길 21,http://yeram.gwe.ms.kr
K10,7922028,예미초등학교,강원도 정선군 신동읍 의림로 327,http://yemi.gwe.es.kr
K10,7922035,예미초등학교운치분교장,강원특별자치도 정선군 신동읍 운치길 51,http://unchi.gwe.es.kr
K10,7932023,오덕초등학교,강원도 철원군 동송읍 오덕로 159,http://odukschool.gwe.es.kr
K10,7812076,오동초등학교,강원도 춘천시 신북읍 장본길 74,http://odong.gwe.es.kr
K10,7882043,오안초등학교,강원도 홍천군 홍천읍 오안로 12,http://oan.gwe.es.kr/
K10,7872028,오저초등학교,강원도 삼척시 가곡면 가곡천로 1430,http://ojeo.gwe.es.kr
K10,7972022,오호초등학교,강원도 고성군 죽왕면 황포길 28,http://oho.gwe.es.kr
K10,7832089,옥계중학교,강원도 강릉시 옥계면 천남길 38-13,http://okgye.gwe.ms.kr/
K10,7832065,옥계초등학교,강원도 강릉시 옥계면 옥계로 1074,https://okgye.gwe.es.kr/
K10,7832079,옥계초등학교금진분교장,강원도 강릉시 옥계면 금진안길 2,http://okkey.gwe.es.kr/
K10,7902037,옥동중학교,강원도 영월군 김삿갓면 영월동로 1664,http://ok.gwe.ms.kr
K10,7902027,옥동초등학교,강원도 영월군 김삿갓면 영월동로 1679,http://okdongedu.gwe.es.kr/
K10,7832066,옥천초등학교,강원도 강릉시 수문길 25,http://okcheon.gwe.es.kr/
K10,7863039,온정초등학교,강원도 속초시 온천로 107,https://onjeong.gwe.es.kr/
K10,7932024,와수초등학교,강원도 철원군 서면 와수로 119,http://wasu.gwe.es.kr
K10,7832090,왕산중학교,강원도 강릉시 왕산면 백두대간로 2005,http://wangsan.gwe.ms.kr
K10,7832067,왕산초등학교,강원도 강릉시 왕산면 백두대간로 2011-8,http://wangsan.gwe.es.kr/
K10,7962021,용대초등학교,강원도 인제군 북면 미시령로 1031,http://yongdae.gwe.es.kr
K10,7942024,용암초등학교,강원도 화천군 하남면 용화산로 1325,http://y-am.gwe.es.kr
K10,7912043,용전중학교,강원도 평창군 용평면 도사길 9,http://yongjeon.gwe.ms.kr
K10,7932025,용정초등학교,강원도 철원군 동송읍 상노2길 11,http://yongjeong.gwe.es.kr
K10,7952027,용하중학교,강원도 양구군 국토정중앙면 정중앙로,http://yh.gwe.ms.kr
K10,7952017,용하초등학교,강원도 양구군 국토정중앙면 정중앙로 624-7,http://yongha.gwe.es.kr
K10,7822112,우산초등학교,강원도 원주시 우산초교길 84,http://wjusan.gwe.es.kr
K10,7812111,우석중학교,강원도 춘천시 우석로101번길 17,http://wooseok.gwe.ms.kr
K10,7812077,우석초등학교,강원도 춘천시 애막골길16번길 6,http://wooseok.gwe.es.kr
K10,7892040,우천중학교,강원도 횡성군 우천면 수남로59번길 37,http://ucheon.gwe.ms.kr
K10,7892026,우천초등학교,강원도 횡성군 우천면 수남로 319,http://ucheon.gwe.es.kr
K10,7832068,운산초등학교,강원도 강릉시 운산길 79-15,https://us.gwe.es.kr
K10,7832069,운양초등학교,강원도 강릉시 사천면 이설당1길 36,http://unyang.gwe.es.kr
K10,7952018,원당초등학교,강원도 양구군 동면 원당길52번길 9-17,http://yg-wondang.gwe.es.kr
K10,7882044,원당초등학교,강원도 홍천군 내면 구룡령로 5931,http://hcwondang.gwe.es.kr
K10,7801163,원덕고등학교,강원도 삼척시 원덕읍 삼척로 480,http://wondeok.gwe.hs.kr/
K10,7872042,원덕중학교,강원도 삼척시 원덕읍 삼척로 480,http://wondeok.gwe.ms.kr/
K10,7801164,원주고등학교,강원도 원주시 치악로 1765,http://wonjugo.gwe.hs.kr
K10,7801165,원주고등학교부설방송통신고등학교,강원도 원주시 치악로 1765,http://
K10,7801166,원주금융회계고등학교,강원도 원주시 부론면 부귀로 35,http://wjfa.gwe.hs.kr
K10,7822150,원주대성중학교,강원도 원주시 북원로 2001,http://wjdaeseong.gwe.ms.kr/main.go 
K10,7801167,원주삼육고등학교,강원도 원주시 북원로 1996,http://wonju36.gwe.hs.kr/
K10,7822151,원주삼육중학교,강원도 원주시 북원로 1996,http://wonju36.gwe.ms.kr
K10,7822127,원주삼육초등학교,강원도 원주시 북원로 1996,http://wonju36.gwe.es.kr
K10,7801168,원주여자고등학교,강원도 원주시 배울로 227,http://wonju-g.gwe.hs.kr
K10,7822139,원주여자중학교,강원도 원주시 단구로 147,http://wjgm.gwe.ms.kr
K10,7801169,원주의료고등학교,강원도 원주시 문막읍 원문로 1756,http://wonjumedi.gwe.hs.kr
K10,7822140,원주중학교,강원도 원주시 치악로 1724,http://wjm.gwe.ms.kr/
K10,7822152,원주중학교부설방송통신중학교,강원도 원주시 치악로 1724,http://wjm.gwe.ms.kr
K10,7801215,원주청원학교,강원특별자치도 원주시 원문로137번길 34,http://chongwon.gwe.sc.kr
K10,7822113,원주초등학교,강원도 원주시 봉산로 15,http://wonju.gwe.es.kr
K10,7942025,원천초등학교,강원도 화천군 하남면 원천새싹길 16,http://woncheon.gwe.es.kr
K10,7801170,원통고등학교,강원도 인제군 북면 원통로 285,http://wontong.gwe.hs.kr
K10,7962034,원통중학교,강원도 인제군 북면 원통로 285,http://wontong.gwe.ms.kr
K10,7962022,원통초등학교,강원도 인제군 북면 원통로 129,http://wontong.gwe.es.kr
K10,7962023,월학초등학교,강원도 인제군 북면 금강로 732,http://wolhak.gwe.es.kr
K10,7801171,유봉여자고등학교,강원특별자치도 춘천시 봉의산길22번길 28,http://yubong.gwe.hs.kr
K10,7812109,유봉여자중학교,강원도 춘천시 봉의산길22번길 28,http://yubong.gwe.ms.kr
K10,7832070,유천초등학교,강원도 강릉시 선수촌로 100,http://yucheon.gwe.es.kr/main.do?s=yucheon
K10,7942026,유촌초등학교,강원도 화천군 간동면 파로호로 935-9,http://yuc.gwe.es.kr
K10,7942036,유촌초등학교오음분교장,강원특별자치도 화천군 간동면 동림길 47,http://
K10,7892027,유현초등학교,강원도 횡성군 서원면 경강로 711,http://yuhyeon.gwe.es.kr
K10,7801172,육민관고등학교,강원도 원주시 흥업면 북원로 1800,http://ymk.gwe.hs.kr
K10,7822141,육민관중학교,강원도 원주시 흥업면 북원로 1800,http://ymk.gwe.ms.kr/
K10,7832091,율곡중학교,강원도 강릉시 가작로 125,http://yulgok-m.gwe.ms.kr
K10,7832071,율곡초등학교,강원도 강릉시 원대로 129,http://yulgok.gwe.es.kr/
K10,7882045,율전초등학교,강원도 홍천군 내면 방내로 12,http://yuljeoncho.gwe.es.kr
K10,7863040,인구초등학교,강원도 양양군 현남면 해송천로 10,http://ingu.gwe.es.kr
K10,7801173,인제고등학교,강원도 인제군 인제읍 인제로249번길 22,http://injego.gwe.hs.kr
K10,7962024,인제남초등학교,강원도 인제군 인제읍 인제로156번길 34,http://injenam.gwe.es.kr
K10,7962035,인제중학교,강원도 인제군 인제읍 인제로231번길 12,http://inje.gwe.ms.kr
K10,7962025,인제초등학교,강원도 인제군 인제읍 인제로277번길 20,http://inje.gwe.es.kr/
K10,7972023,인흥초등학교,강원도 고성군 토성면 인흥1길 26,http://inhung.gwe.es.kr
K10,7822114,일산초등학교,강원도 원주시 일산초교길 1,http://wjilsan.gwe.es.kr
K10,7801174,임계고등학교,강원도 정선군 임계면 백두대간로 1313,http://imgye.gwe.hs.kr
K10,7922041,임계중학교,강원 정선군 임계면 백두대간로 1313,http://imgye.gwe.ms.kr
K10,7922029,임계초등학교,강원특별자치도 정선군 임계면 송계1길 7,http://imgye.gwe.es.kr
K10,7952019,임당초등학교,강원도 양구군 동면 금강산로 1673,http://imdang.gwe.es.kr
K10,7872043,임원중학교,강원도 삼척시 원덕읍 삼척로 1313,http://imwon.gwe.ms.kr
K10,7872029,임원초등학교,강원도 삼척시 원덕읍 삼척로 1246,http://imwon.gwe.es.kr
K10,7801175,장성여자고등학교,강원도 태백시 일광마을길 8-12,http://jangsung.gwe.hs.kr
K10,7852016,장성초등학교,강원도 태백시 보드미길 26,http://jangseong.gwe.es.kr
K10,7822115,장양초등학교,강원도 원주시 북원로 2868,http://jangyang.gwe.es.kr
K10,7872030,장원초등학교,강원도 삼척시 도계읍 장원길 25,http://scjangwon.gwe.es.kr/main.do
K10,7912032,장평초등학교,강원도 평창군 용평면 갈정지길 35-43,http://jangpy.gwe.es.kr
K10,7812089,장학초등학교,강원도 춘천시 동면 춘천로449번길 33,http://janghak.gwe.es.kr/main.do
K10,7872031,장호초등학교,강원도 삼척시 근덕면 용화안길 24,http://jangho.gwe.es.kr
K10,7932026,장흥초등학교,강원도 철원군 동송읍 태봉로 2017,http://jangh.gwe.es.kr
K10,7801209,전인고등학교,강원특별자치도 춘천시 동산면 새술막길 630,http://jeonin.gwe.hs.kr
K10,7892028,정금초등학교,강원도 횡성군 우천면 경강로 3276,http://jeonggum.gwe.es.kr
K10,7832073,정동초등학교,강원도 강릉시 강동면 헌화로 1055,http://jeongdong.gwe.es.kr
K10,7872032,정라초등학교,강원도 삼척시 정상로3길 5,http://jeongra.gwe.es.kr
K10,7801176,정선고등학교,강원도 정선군 정선읍 봉양4길 15,http://jeongseon.gwe.hs.kr/
K10,7801177,정선정보공업고등학교,강원도 정선군 정선읍 용담샛길 2,http://jsv.gwe.hs.kr
K10,7922042,정선중학교,강원도 정선군 정선읍 봉양4길 15,http://jeongseon.gwe.ms.kr
K10,7922030,정선초등학교,강원특별자치도 정선군 정선읍 비봉로 15,http://jse.gwe.es.kr/main.do
K10,7922036,정선초등학교가수분교장,강원특별자치도 정선군 정선읍 수미길 7,http://gse.gwe.es.kr
K10,7863041,조산초등학교,강원도 양양군 양양읍 동해대로 3020,http://josan.gwe.es.kr
K10,7863042,조양초등학교,강원도 속초시 동해대로 3965,http:// http://joyangschool.gwe.es.kr/
K10,7812078,조양초등학교,강원도 춘천시 동산면 조양길 257,http://joyang.gwe.es.kr
K10,7801178,주문진고등학교,강원도 강릉시 주문진읍 학교길 28,http://jugo.gwe.hs.kr
K10,7832092,주문진중학교,강원도 강릉시 주문진읍 연주로 294,http://jumunjin.gwe.ms.kr
K10,7832043,주문진초등학교,강원도 강릉시 주문진읍 주문로 26,http://jumunjin.gwe.es.kr
K10,7832080,주문진초등학교삼덕분교장,강원도 강릉시 주문진읍 신리천로 410-8,http://samdes.gwe.es.kr
K10,7882046,주봉초등학교,강원도 홍천군 홍천읍 두루봉1길 16,http://jubong.gwe.es.kr/
K10,7832074,주영초등학교,강원도 강릉시 주문진읍 약수동길 15-12,http://juyoung.gwe.es.kr
K10,7912033,주진초등학교,강원도 평창군 평창읍 서동로 2051-11,http://jujin.gwe.es.kr/main.do
K10,7801179,주천고등학교,강원특별자치도 영월군 주천면 주천로 89,http://jucheon.gwe.hs.kr
K10,7902038,주천중학교,강원도 영월군 주천면 주천로89번길 41,http://jucheon.gwe.ms.kr/
K10,7902028,주천초등학교,강원도 영월군 주천면 주천로 89,http://jucheon.gwe.es.kr
K10,7952020,죽리초등학교,강원도 양구군 국토정중앙면 춘양로 2726,http://ygcr.gwe.es.kr
K10,7972024,죽왕초등학교,강원도 고성군 죽왕면 송지호로 6,http://jw.gwe.es.kr
K10,7832075,중앙초등학교,강원도 강릉시 성덕포남로 18,http://choung-ang.gwe.es.kr
K10,7863043,중앙초등학교,강원도 속초시 번영로105번길 11,http://sjungang.gwe.es.kr/
K10,7822116,중앙초등학교,강원도 원주시 남산로 181,http://wjjungang.gwe.es.kr
K10,7812079,중앙초등학교,강원도 춘천시 중앙로88번길 14,http://ccja.gwe.es.kr
K10,7922031,증산초등학교,강원도 정선군 남면 민둥산로 12,http://jeungsan.gwe.es.kr
K10,7822142,지정중학교,강원도 원주시 지정면 능골길 19,http://ji-jeong.gwe.ms.kr
K10,7822117,지정초등학교,강원도 원주시 지정면 지정로 103,http://kwjijeong.gwe.es.kr
K10,7812080,지촌초등학교,강원도 춘천시 사북면 지촌길 130,http://jichon.gwe.es.kr
K10,7812091,지촌초등학교지암분교장,강원도 춘천시 사북면 화악지암길 431,http://jiam.gwe.es.kr/
K10,7801180,진광고등학교,강원도 원주시 진광길 50,http://jinkwang.gwe.hs.kr/
K10,7822143,진광중학교,강원도 원주시 진광길 50,http://jinkwang.gwe.ms.kr
K10,7801181,진부고등학교,강원도 평창군 진부면 솔천길 69,http://jinbu.gwe.hs.kr
